round,id_dt_ib,iso,name_dt_round,names
cen1981,99900123,KA,chikmagalur,chikmagalur
cen1981,99900126,KA,dakshinkannada,"southkanara,dakshinkannada,dakshinkannad"
cen1981,99900128,KA,dharwar,"dharwad,dharwar"
cen1981,99900129,KA,gulbarga,gulbarga
cen1981,99900130,KA,mysore,mysore
cen1981,99900132,KA,shimoga,shimoga
cen1981,99900134,KA,tumkur,tumkur
cen1981,99900135,KA,uttarkannada,"northkanara,northkannada,uttarkannada,uttarkannad,uttara kannada,uttarakannada"
cen1981,0555,KL,ernakulam,ernakulam
cen1981,0556,KL,idukki,idukki
cen1981,0560,KL,kottayam,kottayam
cen1981,0561,KL,kozhikode,kozhikode
cen1981,0562,KL,malappuram,"malappuram,mallapuram"
cen1981,0567,KL,wayanad,wayanad
cen1981,99900136,KL,alleppey,"alleppey,alappuzha"
cen1981,99900137,KL,cannanore,"cannanore,kannur,kasaragod"
cen1981,99900138,KL,palghat,"palghat,palakkad"
cen1981,99900140,KL,quilon,"quilon,kollam"
cen1981,99900141,KL,trichur,"richur,trichur,thrissur"
cen1981,99900142,KL,trivandrum,"trivandrum,thiruvananthapuram"
cen1981,99900144,LD,lakshadweep,"laccadive,laccadiveminicoyamindiviislands,laccadiveminicoyamindiv,lakshadweep"
cen1981,0467,MH,akola,akola
cen1981,0468,MH,amravati,amravati
cen1981,0469,MH,aurangabad,aurangabad
cen1981,0471,MH,bhandara,bhandara
cen1981,0472,MH,buldhana,"buldhana,buldana"
cen1981,0473,MH,chandrapur,"chandrapur,chanda"
cen1981,0478,MH,jalgaon,jalgaon
cen1981,0480,MH,kolhapur,kolhapur
cen1981,0484,MH,nagpur,nagpur
cen1981,0485,MH,nanded,nanded
cen1981,0488,MH,osmanabad,osmanabad
cen1981,0489,MH,parbhani,parbhani
cen1981,0492,MH,ratnagiri,ratnagiri
cen1981,0493,MH,sangli,sangli
cen1981,0494,MH,satara,satara
cen1981,0498,MH,wardha,wardha
cen1981,99900145,MH,ahmadnagar,"ahmednagar,ahmadnagar"
cen1981,99900151,MH,bhir,"bhir,bid"
cen1981,99900158,MH,dhulia,"dhulia,dhule"
cen1981,99900161,MH,greaterbombay,greaterbombay
cen1981,99900166,MH,nasik,"nasik,nashik"
cen1981,99900168,MH,poona,"poona,pune"
cen1981,99900169,MH,raigarh,"kolaba,raigarh"
cen1981,99900173,MH,sholapur,"sholapur,solapur"
cen1981,99900175,MH,thana,"thana,thane"
cen1981,99900177,MH,yeotmal,"yeotmal,yavatmal"
cen1981,0273,ML,eastgarohills,eastgarohills
cen1981,0274,ML,eastkhasihills,eastkhasihills
cen1981,0278,ML,westgarohills,westgarohills
cen1981,0279,ML,westkhasihills,westkhasihills
cen1981,99900179,ML,jaintiahills,jaintiahills
cen1981,0716,MN,tengnoupal,"tengnoupal,chandel"
cen1981,99900183,MN,manipurcentral,"manipurcentral,imphal"
cen1981,99900184,MN,manipureast,"manipureast,ukhrul"
cen1981,99900185,MN,manipurnorth,"manipurnorth,senapati"
cen1981,99900186,MN,manipursouth,"manipursouth,churachandpur"
cen1981,99900187,MN,manipurwest,"manipurwest,tamenglong"
cen1981,0392,MP,balaghat,balaghat
cen1981,0394,MP,betul,betul
cen1981,0395,MP,bhind,bhind
cen1981,0396,MP,bhopal,bhopal
cen1981,0398,MP,chhatarpur,"chhatarpur,chhatapur"
cen1981,0399,MP,chhindwara,chhindwara
cen1981,0400,MP,damoh,damoh
cen1981,0401,MP,datia,"datia,datiya"
cen1981,0402,MP,dewas,dewas
cen1981,0403,MP,dhar,dhar
cen1981,0405,MP,eastnimar,"eastnimar,khandwaeastnimar,khandwa(eastnimar),sidh,khandwa"
cen1981,0406,MP,guna,guna
cen1981,0407,MP,gwalior,"gwalior,gavaliyar"
cen1981,0410,MP,indore,indore
cen1981,0411,MP,jabalpur,jabalpur
cen1981,0412,MP,jhabua,jhabua
cen1981,0415,MP,mandla,mandla
cen1981,0416,MP,mandsaur,mandsaur
cen1981,0417,MP,morena,"morena,muraina,murena"
cen1981,0420,MP,panna,panna
cen1981,0421,MP,raisen,"raisen,raishen"
cen1981,0422,MP,rajgarh,rajgarh
cen1981,0423,MP,ratlam,ratlam
cen1981,0424,MP,rewa,"rewa,riwa"
cen1981,0425,MP,sagar,sagar
cen1981,0426,MP,satna,satna
cen1981,0427,MP,sehore,"sehore,sihor"
cen1981,0428,MP,seoni,"seoni,siwni"
cen1981,0429,MP,shahdol,shahdol
cen1981,0430,MP,shajapur,shajapur
cen1981,0432,MP,shivpuri,shivpuri
cen1981,0433,MP,sidhi,"sidhi,sidh"
cen1981,0434,MP,tikamgarh,tikamgarh
cen1981,0435,MP,ujjain,ujjain
cen1981,0437,MP,vidisha,"vidishabhilsa,vidisha"
cen1981,99900190,MP,bastar,bastar
cen1981,99900193,MP,bilaspur,bilaspur
cen1981,99900196,MP,durg,durg
cen1981,99900199,MP,hoshangabad,hoshangabad
cen1981,99900202,MP,narsimhapur,"narsimhapur,narshinghpur,narsinghpur"
cen1981,99900204,MP,raigarh,raigarh
cen1981,99900205,MP,raipur,raipur
cen1981,99900206,MP,rajnandgaon,rajnandgaon
cen1981,99900207,MP,surguja,"surguja,sarguja"
cen1981,99900210,MP,westnimar,"westnimar,khargonewestnimar,khargone(westnimar),khargone(westnimar),pashchiminimar"
cen1981,0261,MZ,aizawl,aizawl
cen1981,0265,MZ,lunglei,lunglei
cen1981,99900212,MZ,chhimtuipui,chhimtuipui
cen1981,0245,NL,kohima,kohima
cen1981,0246,NL,mokokchung,mokokchung
cen1981,0247,NL,mon,mon
cen1981,0248,NL,phek,phek
cen1981,0249,NL,tuensang,tuensang
cen1981,0250,NL,wokha,wokha
cen1981,0251,NL,zunheboto,zunheboto
cen1981,0346,OR,baleshwar,"balasore,baleshwar"
cen1981,0350,OR,cuttack,cuttack
cen1981,0352,OR,dhenkanal,dhenkanal
cen1981,0354,OR,ganjam,ganjam
cen1981,0358,OR,kalahandi,kalahandi
cen1981,0363,OR,koraput,koraput
cen1981,0365,OR,mayurbhanj,mayurbhanj
cen1981,0369,OR,puri,"puri,purl"
cen1981,0371,OR,sambalpur,sambalpur
cen1981,0373,OR,sundargarh,sundargarh
cen1981,99900219,OR,bolangir,"bolangir,balangir"
cen1981,99900221,OR,keonjhar,"keonjhar,kendujhar"
cen1981,99900223,OR,phulabani,"baudhkhondmals,phulabani"
cen1981,0027,PB,amritsar,amritsar
cen1981,0028,PB,bathinda,"bathinda,bhatinda"
cen1981,0029,PB,faridkot,faridkot
cen1981,0032,PB,gurdaspur,"gurdaspur,gurdaspljr"
cen1981,0033,PB,hoshiarpur,hoshiarpur
cen1981,0035,PB,kapurthala,"kapurthala,kapurhala"
cen1981,0036,PB,ludhiana,ludhiana
cen1981,0041,PB,patiala,patiala
cen1981,0042,PB,rupnagar,"rupnagar,ropar"
cen1981,0043,PB,sangrur,sangrur
cen1981,99900228,PB,firozpur,"ferozepur,firozpur"
cen1981,99900231,PB,jullundur,"jullundur,jalandhar"
cen1981,0598,PY,karaikal,karaikal
cen1981,0599,PY,mahe,mahe
cen1981,0600,PY,pondicherry,pondicherry
cen1981,0601,PY,yanam,yanam
cen1981,0086,RJ,ajmer,ajmer
cen1981,0087,RJ,alwar,alwar
cen1981,0088,RJ,banswara,banswara
cen1981,0090,RJ,barmer,"barmer,badmer"
cen1981,0091,RJ,bharatpur,"bharatpur,dhaulpur"
cen1981,0092,RJ,bhilwara,"bhilwara,bhilwar"
cen1981,0093,RJ,bikaner,bikaner
cen1981,0094,RJ,bundi,bundi
cen1981,0096,RJ,churu,churu
cen1981,0099,RJ,dungarpur,dungarpur
cen1981,0100,RJ,ganganagar,"ganganagar,gangannagar"
cen1981,0102,RJ,jaipur,jaipur
cen1981,0103,RJ,jaisalmer,jaisalmer
cen1981,0105,RJ,jhalawar,"jhalawar,jhalwara"
cen1981,0106,RJ,jhunjhunu,"jhunjhunun,jhunjhunu,jhunjhun"
cen1981,0107,RJ,jodhpur,jodhpur
cen1981,0109,RJ,kota,"kota,cota"
cen1981,0110,RJ,nagaur,nagaur
cen1981,0111,RJ,pali,"pali,pall"
cen1981,0113,RJ,sawaimadhopur,sawaimadhopur
cen1981,0114,RJ,sikar,"sikar,sokar"
cen1981,0115,RJ,sirohi,sirohi
cen1981,0116,RJ,tonk,tonk
cen1981,0117,RJ,udaipur,udaipur
cen1981,99900244,RJ,chitorgarh,"chittaurgarh,chitorgarh,chitaurgarh"
cen1981,99900247,RJ,jalor,jalor
cen1981,99900250,SK,eastdistrict,"east district,eastdistrict,eastsikkim"
cen1981,99900252,SK,northdistrict,"north district,northdistrict,northsikkim,northeastsouthwest"
cen1981,99900255,SK,southdistrict,"south district,southdistrict,southsikkim"
cen1981,99900257,SK,westdistrict,"west district,westdistrict,westsikkim"
cen1981,0569,TN,coimbatore,"coimbatore,cojmbatore"
cen1981,0571,TN,dharmapuri,dharmapuri
cen1981,0578,TN,madurai,"madurai,madural"
cen1981,0582,TN,pudukkottai,pudukkottai
cen1981,0583,TN,ramanathapuram,ramanathapuram
cen1981,0584,TN,salem,salem
cen1981,0586,TN,thanjavur,thanjavur
cen1981,0592,TN,tirunelveli,"tirunelveli,t,tirunelvelikattabo"
cen1981,99900271,TN,chingleput,"chingleput,chengaianna,chengalpattu"
cen1981,99900278,TN,kanyakumari,"kanyakumari,kanniyakumari"
cen1981,99900281,TN,madras,madras
cen1981,99900284,TN,nilgiri,"nilgiri,nilgiris"
cen1981,99900286,TN,northarcot,"northarcot,northarcotambedkar"
cen1981,99900288,TN,periyar,periyar
cen1981,99900289,TN,southarcot,southarcot
cen1981,99900294,TN,tiruchirapalli,"tiruchirapalli,tiruchchirappalli"
cen1981,0270,TR,northtripura,northtripura
cen1981,0271,TR,southtripura,southtripura
cen1981,0272,TR,westtripura,westtripura
cen1981,0118,UP,agra,agra
cen1981,0119,UP,aligarh,aligarh
cen1981,0123,UP,azamgarh,azamgarh
cen1981,0125,UP,bahraich,bahraich
cen1981,0126,UP,ballia,ballia
cen1981,0128,UP,banda,banda
cen1981,0129,UP,barabanki,barabanki
cen1981,0130,UP,bareilly,bareilly
cen1981,0131,UP,basti,basti
cen1981,0132,UP,bijnor,bijnor
cen1981,0133,UP,budaun,budaun
cen1981,0134,UP,bulandshahr,bulandshahr
cen1981,0137,UP,deoria,deoria
cen1981,0138,UP,etah,etah
cen1981,0139,UP,etawah,etawah
cen1981,0141,UP,farrukhabad,"farrukhabad,farfukhabad"
cen1981,0142,UP,fatehpur,fatehpur
cen1981,0145,UP,ghaziabad,ghaziabad
cen1981,0146,UP,ghazipur,ghazipur
cen1981,0147,UP,gonda,gonda
cen1981,0148,UP,gorakhpur,gorakhpur
cen1981,0149,UP,hamirpur,hamirpur
cen1981,0150,UP,hardoi,hardoi
cen1981,0151,UP,jalaun,jalaun
cen1981,0152,UP,jaunpur,jaunpur
cen1981,0153,UP,jhansi,jhansi
cen1981,0159,UP,kheri,"kheri,kherl"
cen1981,0161,UP,lalitpur,lalitpur
cen1981,0162,UP,lucknow,lucknow
cen1981,0166,UP,mainpuri,mainpuri
cen1981,0167,UP,mathura,mathura
cen1981,0169,UP,meerut,meerut
cen1981,0170,UP,mirzapur,mirzapur
cen1981,0171,UP,moradabad,moradabad
cen1981,0171,UP,moradabad,moradabad
cen1981,0172,UP,muzaffarnagar,muzaffarnagar
cen1981,0173,UP,pilibhit,"pilibhit,pilbhit"
cen1981,0174,UP,pratapgarh,pratapgarh
cen1981,0175,UP,raebareli,raebareli
cen1981,0176,UP,rampur,rampur
cen1981,0177,UP,saharanpur,saharanpur
cen1981,0180,UP,shahjahanpur,shahjahanpur
cen1981,0183,UP,sitapur,sitapur
cen1981,0185,UP,sultanpur,sultanpur
cen1981,0186,UP,unnao,unnao
cen1981,0187,UP,varanasi,"varanasi,varanasj"
cen1981,99900301,UP,allahabad,allahabad
cen1981,99900302,UP,almora,almora
cen1981,99900304,UP,chamoli,chamoli
cen1981,99900306,UP,dehradun,dehradun
cen1981,99900307,UP,faizabad,faizabad
cen1981,99900308,UP,garhwal,garhwal
cen1981,99900311,UP,kanpur,"kanpur,kanpurdehat"
cen1981,99900315,UP,nainital,nainital
cen1981,99900316,UP,pithoragarh,pithoragarh
cen1981,99900321,UP,tehrigarhwal,tehrigarhwal
cen1981,99900322,UP,uttarkashi,uttarkashi
cen1981,0305,WB,bankura,bankura
cen1981,0307,WB,birbhum,birbhum
cen1981,0314,WB,jalpaiguri,jalpaiguri
cen1981,0319,WB,murshidabad,murshidabad
cen1981,0320,WB,nadia,nadia
cen1981,99900326,WB,barddhaman,"burdwan,barddhaman"
cen1981,99900328,WB,calcutta,calcutta
cen1981,99900329,WB,darjiling,"darjeeling,darjiling"
cen1981,99900330,WB,haora,"howrah,haora"
cen1981,99900331,WB,hugli,"hooghly,googhly,hugli"
cen1981,99900332,WB,kochbihar,"coochbehar,cooch,kochbihar"
cen1981,99900333,WB,maldah,"malda,maldah"
cen1981,99900334,WB,medinipur,"midnapore,medinipur,mfeddnipur"
cen1981,99900338,WB,puruliya,"purulia,puruliya"
cen1981,99900340,WB,twentyfourparganas,"twentyfourparganas,parganas,24parganas,24-paraganas,twetyfourparganas"
cen1981,99900341,WB,westdinajpur,westdinajpur
cen1991,99900001,AN,andaman,"andaman,andamans"
cen1991,99900004,AN,nicobar,"nicobar,nicobars"
cen1991,0503,AP,chittoor,chittoor
cen1991,0505,AP,eastgodavari,"eastgodavari,kakinada"
cen1991,0506,AP,guntur,guntur
cen1991,0510,AP,krishna,"krishna,machilipatnam"
cen1991,0511,AP,kurnool,kurnool
cen1991,0517,AP,prakasam,"ongole,ongoleprakasam,prakasam"
cen1991,0519,AP,srikakulam,srikakulam
cen1991,0520,AP,visakhapatnam,visakhapatnam
cen1991,0521,AP,vizianagaram,vizianagaram
cen1991,0523,AP,westgodavari,"westgodavari,eluru"
cen1991,99900007,AP,adilabad,adilabad
cen1991,99900008,AP,anantapur,anantapur
cen1991,99900009,AP,cuddapah,cuddapah
cen1991,99900010,AP,hyderabad,hyderabad
cen1991,99900011,AP,karimnagar,karimnagar
cen1991,99900012,AP,khammam,khammam
cen1991,99900013,AP,mahbubnagar,mahbubnagar
cen1991,99900014,AP,medak,"medak,sangareddy,sangareaddy"
cen1991,99900015,AP,nalgonda,nalgonda
cen1991,99900016,AP,nellore,"nellore,nellohe"
cen1991,99900017,AP,nizamabad,nizamabad
cen1991,99900019,AP,rangareddi,rangareddi
cen1991,99900021,AP,warangal,warangal
cen1991,0229,AR,changlang,changlang
cen1991,0230,AR,dibangvalley,dibangvalley
cen1991,0231,AR,eastkameng,eastkameng
cen1991,0232,AR,eastsiang,eastsiang
cen1991,0234,AR,lohit,lohit
cen1991,0236,AR,lowersubansiri,lowersubansiri
cen1991,0238,AR,tawang,tawang
cen1991,0239,AR,tirap,tirap
cen1991,0241,AR,uppersubansiri,uppersubansiri
cen1991,0242,AR,westkameng,westkameng
cen1991,0243,AR,westsiang,westsiang
cen1991,0280,AS,barpeta,barpeta
cen1991,0281,AS,bongaigaon,bongaigaon
cen1991,0282,AS,cachar,cachar
cen1991,0283,AS,darrang,darrang
cen1991,0284,AS,dhemaji,dhemaji
cen1991,0286,AS,dibrugarh,dibrugarh
cen1991,0287,AS,goalpara,goalpara
cen1991,0288,AS,golaghat,golaghat
cen1991,0289,AS,hailakandi,hailakandi
cen1991,0290,AS,jorhat,jorhat
cen1991,0291,AS,kamrup,kamrup
cen1991,0292,AS,karbianglong,"mikirhills,unitedmikirnorthcachar,unitedmikirnorthcacharhills,unitedmikirandnorthcacharhill,karbianglong"
cen1991,0293,AS,karimganj,karimganj
cen1991,0294,AS,kokrajhar,kokrajhar
cen1991,0295,AS,lakhimpur,lakhimpur
cen1991,0296,AS,marigaon,marigaon
cen1991,0297,AS,nagaon,nagaon
cen1991,0298,AS,nalbari,nalbari
cen1991,0301,AS,sonitpur,sonitpur
cen1991,0302,AS,tinsukia,tinsukia
cen1991,99900028,AS,dhuburi,"dhuburi,dhubri"
cen1991,99900035,AS,northcacharhills,"northcacharhills,unitedmikirnorthcachar,unitedmikirnorthcacharhills,unitedmikirandnorthcacharhill"
cen1991,99900037,AS,sibsagar,sibsagar
cen1991,0188,BR,araria,araria
cen1991,0189,BR,aurangabad,aurangabad
cen1991,0191,BR,begusarai,begusarai
cen1991,0192,BR,bhagalpur,bhagalpur
cen1991,0193,BR,bhojpur,"bhojpur,arrah"
cen1991,0195,BR,darbhanga,darbhanga
cen1991,0196,BR,gaya,gaya
cen1991,0197,BR,gopalganj,gopalganj
cen1991,0199,BR,jehanabad,jehanabad
cen1991,0201,BR,katihar,katihar
cen1991,0202,BR,khagaria,khagaria
cen1991,0203,BR,kishanganj,kishanganj
cen1991,0205,BR,madhepura,madhepura
cen1991,0206,BR,madhubani,madhubani
cen1991,0207,BR,munger,"monghyar,monghyr,munger"
cen1991,0208,BR,muzaffarpur,muzaffarpur
cen1991,0209,BR,nalanda,"nalanda,bihar"
cen1991,0210,BR,nawada,nawada
cen1991,0211,BR,pashchimchamparan,"pashchimchamparan,bettiah,betiah,betia"
cen1991,0212,BR,patna,patna
cen1991,0214,BR,purnia,"purnia,purnea"
cen1991,0215,BR,rohtas,"rohtas,sasaram"
cen1991,0216,BR,saharsa,saharsa
cen1991,0217,BR,samastipur,samastipur
cen1991,0218,BR,saran,"saran,chapra"
cen1991,0221,BR,sitamarhi,sitamarhi
cen1991,0222,BR,siwan,siwan
cen1991,0224,BR,vaishali,"vaishali,hajipur,hazipur"
cen1991,99900041,BR,deoghar,deoghar
cen1991,99900042,BR,dhanbad,dhanbad
cen1991,99900043,BR,dumka,dumka
cen1991,99900044,BR,giridih,giridih
cen1991,99900045,BR,godda,godda
cen1991,99900046,BR,gumla,gumla
cen1991,99900047,BR,hazaribag,"hazaribag,hazaribagh"
cen1991,99900049,BR,lohardaga,"lohardarga,lohardaga"
cen1991,99900053,BR,palamu,"palamau,palamu,daltonganj"
cen1991,99900054,BR,pashchimisinghbhum,"pashchimisinghbhum,chaibasa,jamshedpur"
cen1991,99900055,BR,purbachamparan,"purbachamparan,purbichamparan,motihari"
cen1991,99900056,BR,purbisinghbhum,purbisinghbhum
cen1991,99900059,BR,ranchi,ranchi
cen1991,99900060,BR,sahibganj,sahibganj
cen1991,99900061,BR,santalparganas,"santhalparganas,santalparganas"
cen1991,0044,CH,chandigarh,chandigarh
cen1991,0463,DD,daman,daman
cen1991,0464,DD,diu,diu
cen1991,99900067,DH,dadranagarhaveli,dadranagarhaveli
cen1991,99900069,DL,delhi,"delhi,tishazaridelhi"
cen1991,0551,GA,northgoa,northgoa
cen1991,0552,GA,southgoa,southgoa
cen1991,0439,GJ,amreli,amreli
cen1991,0441,GJ,banaskantha,"banaskantha,palanpur"
cen1991,0442,GJ,bharuch,"broach,bharuchbroach,bharuch"
cen1991,0443,GJ,bhavnagar,bhavnagar
cen1991,0446,GJ,gandhinagar,gandhinagar
cen1991,0447,GJ,jamnagar,jamnagar
cen1991,0449,GJ,kachchh,"kutch,kach,kachh,kachchh,bhuj"
cen1991,0450,GJ,kheda,"kaira,khedakaira,nadiad"
cen1991,0454,GJ,panchmahals,"panchmahals,godhra"
cen1991,0457,GJ,rajkot,rajkot
cen1991,0458,GJ,sabarkantha,"sabarkantha,himatnagar"
cen1991,0459,GJ,surat,surat
cen1991,0460,GJ,surendranagar,surendranagar
cen1991,0461,GJ,vadodara,"baroda,vadodarabaroda,vadodara"
cen1991,0462,GJ,valsad,"valsad,valsadbulsar,valsad(bulsar)"
cen1991,99900080,GJ,ahmedabad,"ahmedabad,ahmadabad"
cen1991,99900087,GJ,junagarh,"junagadh,junagarh"
cen1991,99900090,GJ,mehsana,"mehsana,mahesana"
cen1991,99900092,GJ,thedangs,"thedangs,thedangsdangs,ahwa,dangs"
cen1991,0015,HP,bilaspur,bilaspur
cen1991,0016,HP,chamba,"champa,chamba"
cen1991,0017,HP,hamirpur,hamirpur
cen1991,0018,HP,kangra,"kangara,kangra,kangraatdharamsala"
cen1991,0019,HP,kinnaur,kinnaur
cen1991,0021,HP,lahulandspiti,"lahaulspiti,lahulspiti,lahul&spiti,lahaul&spiti"
cen1991,0022,HP,mandi,mandi
cen1991,0023,HP,shimla,shimla
cen1991,0024,HP,sirmaur,"sirmur,sirmaur,nahan"
cen1991,0025,HP,solan,solan
cen1991,0026,HP,una,una
cen1991,99900094,HP,kulu,"kullu,kulu"
cen1991,0058,HR,ambala,ambala
cen1991,0059,HR,bhiwani,bhiwani
cen1991,0060,HR,faridabad,faridabad
cen1991,0063,HR,hisar,"hissar,hisar"
cen1991,0065,HR,jind,jind
cen1991,0066,HR,kaithal,kaithal
cen1991,0067,HR,karnal,karnal
cen1991,0068,HR,kurukshetra,kurukshetra
cen1991,0069,HR,mahendragarh,"mahendragarh,narnaul"
cen1991,0071,HR,panipat,panipat
cen1991,0072,HR,rewari,rewari
cen1991,0073,HR,rohtak,rohtak
cen1991,0074,HR,sirsa,sirsa
cen1991,0075,HR,sonipat,sonipat
cen1991,0076,HR,yamunanagar,yamunanagar
cen1991,99900100,HR,gurgaon,gurgaon
cen1991,0001,JK,anantnag,anantnag
cen1991,0004,JK,doda,doda
cen1991,0005,JK,jammu,jammu
cen1991,0007,JK,kathua,kathua
cen1991,0013,JK,srinagar,srinagar
cen1991,0014,JK,udhampur,udhampur
cen1991,99900108,JK,baramula,"baramulla,baramula"
cen1991,99900111,JK,ladakh,"ladakh,lehladakh"
cen1991,99900113,JK,punch,"punch,poonch"
cen1991,99900114,JK,rajauri,rajauri
cen1991,0529,KA,bidar,bidar
cen1991,0533,KA,chitradurga,chitradurga
cen1991,0536,KA,dharwad,"dharwad,dharwar"
cen1991,0539,KA,hassan,hassan
cen1991,0541,KA,kodagu,"kodagu,coorg,madikeri"
cen1991,0542,KA,kolar,kolar
cen1991,0544,KA,mandya,mandya
cen1991,0546,KA,raichur,raichur
cen1991,99900117,KA,bangalore,bangalore
cen1991,99900118,KA,bangalorerural,bangalorerural
cen1991,99900119,KA,belgaum,"belgaon,belgaum"
cen1991,99900120,KA,bellary,bellary
cen1991,99900121,KA,bijapur,bijapur
cen1991,99900123,KA,chikmagalur,chikmagalur
cen1991,99900126,KA,dakshinkannada,"southkanara,dakshinkannada,dakshinkannad,mangalore,dakshinakannada"
cen1991,99900129,KA,gulbarga,gulbarga
cen1991,99900130,KA,mysore,mysore
cen1991,99900132,KA,shimoga,"shimoga,moga"
cen1991,99900134,KA,tumkur,tumkur
cen1991,99900135,KA,uttarkannada,"northkanara,northkannada,uttarkannada,uttarkannad,karwar,uttarakannada"
cen1991,0555,KL,ernakulam,"ernakulam,kochi"
cen1991,0556,KL,idukki,"idukki,idukkipainavu,idukkits"
cen1991,0557,KL,kannur,"cannanore,kannur"
cen1991,0558,KL,kasaragod,kasaragod
cen1991,0559,KL,kollam,kollam
cen1991,0560,KL,kottayam,kottayam
cen1991,0561,KL,kozhikode,kozhikode
cen1991,0562,KL,malappuram,"malappuram,mallapuram"
cen1991,0565,KL,thiruvananthapuram,"thiruvananthapuram,trivandrum,thiruvandrum"
cen1991,0567,KL,wayanad,"wayanad,kalpetta"
cen1991,99900136,KL,alleppey,"alleppey,alappuzha"
cen1991,99900138,KL,palghat,"palghat,palakkad"
cen1991,99900139,KL,patthanamthitta,"patthanamthitta,pathanamthitta"
cen1991,99900141,KL,trichur,"richur,trichur,thrissur"
cen1991,99900144,LD,lakshadweep,"laccadive,laccadiveminicoyamindiviislands,laccadiveminicoyamindiv,lakshadweep"
cen1991,0466,MH,ahmednagar,"ahmednagar,ahmadnagar"
cen1991,0467,MH,akola,akola
cen1991,0468,MH,amravati,amravati
cen1991,0469,MH,aurangabad,aurangabad
cen1991,0471,MH,bhandara,"bhandara,bandara"
cen1991,0473,MH,chandrapur,"chandrapur,chanda"
cen1991,0474,MH,dhule,"dhulia,dhule"
cen1991,0475,MH,gadchiroli,gadchiroli
cen1991,0478,MH,jalgaon,jalgaon
cen1991,0479,MH,jalna,jalna
cen1991,0480,MH,kolhapur,kolhapur
cen1991,0481,MH,latur,latur
cen1991,0484,MH,nagpur,nagpur
cen1991,0485,MH,nanded,nanded
cen1991,0488,MH,osmanabad,osmanabad
cen1991,0489,MH,parbhani,parbhani
cen1991,0490,MH,pune,"poona,pune"
cen1991,0492,MH,ratnagiri,ratnagiri
cen1991,0493,MH,sangli,sangli
cen1991,0494,MH,satara,satara
cen1991,0495,MH,sindhudurg,"sindhudurg,kudal"
cen1991,0496,MH,solapur,"sholapur,solapur"
cen1991,0497,MH,thane,"thana,thane"
cen1991,0498,MH,wardha,wardha
cen1991,0500,MH,yavatmal,"yeotmal,yavatmal"
cen1991,99900152,MH,bid,"bhir,bid"
cen1991,99900155,MH,buldana,"buldhana,buldana"
cen1991,99900161,MH,greaterbombay,"greaterbombay,grbombay"
cen1991,99900166,MH,nasik,"nasik,nashik"
cen1991,99900169,MH,raigarh,"kolaba,raigarh,alibag"
cen1991,0273,ML,eastgarohills,"eastgarohills,eastgorahills"
cen1991,0274,ML,eastkhasihills,eastkhasihills
cen1991,0278,ML,westgarohills,westgarohills
cen1991,0279,ML,westkhasihills,westkhasihills
cen1991,99900179,ML,jaintiahills,jaintiahills
cen1991,0252,MN,bishnupur,bishnupur
cen1991,0253,MN,chandel,chandel
cen1991,0254,MN,churachandpur,"churachandpur,churachanpur"
cen1991,0257,MN,senapati,senapati
cen1991,0258,MN,tamenglong,tamenglong
cen1991,0259,MN,thoubal,thoubal
cen1991,0260,MN,ukhrul,ukhrul
cen1991,99900181,MN,imphal,imphal
cen1991,0392,MP,balaghat,balaghat
cen1991,0394,MP,betul,betul
cen1991,0395,MP,bhind,bhind
cen1991,0396,MP,bhopal,bhopal
cen1991,0398,MP,chhatarpur,"chhatarpur,chhatapur"
cen1991,0399,MP,chhindwara,chhindwara
cen1991,0400,MP,damoh,damoh
cen1991,0401,MP,datia,datia
cen1991,0402,MP,dewas,dewas
cen1991,0403,MP,dhar,dhar
cen1991,0405,MP,eastnimar,"eastnimar,khandwaeastnimar,khandwa(eastnimar),sidh,khandwa,eastnimarkhandwa"
cen1991,0406,MP,guna,guna
cen1991,0407,MP,gwalior,gwalior
cen1991,0410,MP,indore,indore
cen1991,0411,MP,jabalpur,jabalpur
cen1991,0412,MP,jhabua,jhabua
cen1991,0415,MP,mandla,mandla
cen1991,0416,MP,mandsaur,mandsaur
cen1991,0417,MP,morena,morena
cen1991,0420,MP,panna,panna
cen1991,0421,MP,raisen,raisen
cen1991,0422,MP,rajgarh,rajgarh
cen1991,0423,MP,ratlam,ratlam
cen1991,0424,MP,rewa,rewa
cen1991,0425,MP,sagar,sagar
cen1991,0426,MP,satna,satna
cen1991,0427,MP,sehore,sehore
cen1991,0428,MP,seoni,seoni
cen1991,0429,MP,shahdol,shahdol
cen1991,0430,MP,shajapur,shajapur
cen1991,0432,MP,shivpuri,shivpuri
cen1991,0433,MP,sidhi,"sidhi,sidh"
cen1991,0434,MP,tikamgarh,tikamgarh
cen1991,0435,MP,ujjain,ujjain
cen1991,0437,MP,vidisha,"vidishabhilsa,vidisha"
cen1991,99900190,MP,bastar,"bastar,jagdalpur"
cen1991,99900193,MP,bilaspur,bilaspur
cen1991,99900196,MP,durg,durg
cen1991,99900199,MP,hoshangabad,hoshangabad
cen1991,99900202,MP,narsimhapur,narsimhapur
cen1991,99900204,MP,raigarh,raigarh
cen1991,99900205,MP,raipur,raipur
cen1991,99900206,MP,rajnandgaon,rajnandgaon
cen1991,99900207,MP,surguja,"surguja,ambikapur"
cen1991,99900210,MP,westnimar,"westnimar,khargonewestnimar,khargone(westnimar),khargone(westnimar),khargone"
