year,dist,iso,names
1981,"ghazipur","UP","ghazipur"
1981,"gonda","UP","gonda"
1981,"gorakhpur","UP","gorakhpur"
1981,"hamirpur","UP","hamirpur"
1981,"hardoi","UP","hardoi"
1981,"jalaun","UP","jalaun"
1981,"jaunpur","UP","jaunpur"
1981,"jhansi","UP","jhansi"
1981,"lalitpur","UP","lalitpur"
1981,"kanpur","UP","kanpur,kanpurdehat"
1981,"kheri","UP","kheri,kherl"
1981,"lucknow","UP","lucknow"
1981,"mainpuri","UP","mainpuri"
1981,"mathura","UP","mathura"
1981,"meerut","UP","meerut"
1981,"ghaziabad","UP","ghaziabad"
1981,"mirzapur","UP","mirzapur"
1981,"moradabad","UP","moradabad"
1981,"muzaffarnagar","UP","muzaffarnagar"
1981,"nainital","UP","nainital"
1981,"pilibhit","UP","pilibhit,pilbhit"
1981,"pithoragarh","UP","pithoragarh"
1981,"pratapgarh","UP","pratapgarh"
1981,"raebareli","UP","raebareli"
1981,"rampur","UP","rampur"
1981,"saharanpur","UP","saharanpur"
1981,"shahjahanpur","UP","shahjahanpur"
1981,"sitapur","UP","sitapur"
1981,"sultanpur","UP","sultanpur"
1981,"tehrigarhwal","UP","tehrigarhwal"
1981,"unnao","UP","unnao"
1981,"uttarkashi","UP","uttarkashi"
1981,"varanasi","UP","varanasi,varanasj"
1981,"bankura","WB","bankura"
1981,"birbhum","WB","birbhum"
1981,"barddhaman","WB","burdwan,barddhaman"
1981,"calcutta","WB","calcutta"
1981,"koch bihar","WB","coochbehar,cooch,kochbihar"
1981,"darjiling","WB","darjeeling,darjiling"
1981,"hugli","WB","hooghly,googhly,hugli"
1981,"haora","WB","howrah,haora"
1981,"jalpaiguri","WB","jalpaiguri"
1981,"maldah","WB","malda,maldah"
1981,"medinipur","WB","midnapore,medinipur,mfeddnipur"
1981,"murshidabad","WB","murshidabad"
1981,"nadia","WB","nadia"
1981,"puruliya","WB","purulia,puruliya"
1981,"twentyfourparganas","WB","twentyfourparganas,parganas,24parganas,24-paraganas,twetyfourparganas"
1981,"westdinajpur","WB","westdinajpur"
1991,"andaman","AN","andaman,andamans"
1991,"nicobar","AN","nicobar,nicobars"
1991,"adilabad","AP","adilabad"
1991,"anantapur","AP","anantapur"
1991,"chittoor","AP","chittoor"
1991,"cuddapah","AP","cuddapah"
1991,"east godavari","AP","eastgodavari,kakinada"
1991,"guntur","AP","guntur"
1991,"hyderabad","AP","hyderabad"
1991,"karimnagar","AP","karimnagar"
1991,"khammam","AP","khammam"
1991,"krishna","AP","krishna,machilipatnam"
1991,"kurnool","AP","kurnool"
1991,"mahbubnagar","AP","mahbubnagar"
1991,"medak","AP","medak,sangareddy,sangareaddy"
1991,"nalgonda","AP","nalgonda"
1991,"nellore","AP","nellore,nellohe"
1991,"prakasam","AP","ongole,ongoleprakasam,prakasam"
1991,"nizamabad","AP","nizamabad"
1991,"srikakulam","AP","srikakulam"
1991,"visakhapatnam","AP","visakhapatnam"
1991,"warangal","AP","warangal"
1991,"west godavari","AP","westgodavari,eluru"
1991,"vizianagaram","AP","vizianagaram"
1991,"rangareddi","AP","rangareddi"
1991,"goalpara","AS","goalpara"
1991,"dhuburi","AS","dhuburi,dhubri"
1991,"kokrajhar","AS","kokrajhar"
1991,"bongaigaon","AS","bongaigaon"
1991,"kamrup","AS","kamrup"
1991,"barpeta","AS","barpeta"
1991,"nalbari","AS","nalbari"
1991,"darrang","AS","darrang"
1991,"sonitpur","AS","sonitpur"
1991,"lakhimpur","AS","lakhimpur"
1991,"dhemaji","AS","dhemaji"
1991,"dibrugarh","AS","dibrugarh"
1991,"tinsukia","AS","tinsukia"
1991,"nagaon","AS","nagaon"
1991,"marigaon","AS","marigaon"
1991,"sibsagar","AS","sibsagar"
1991,"golaghat","AS","golaghat"
1991,"jorhat","AS","jorhat"
1991,"cachar","AS","cachar"
1991,"karimganj","AS","karimganj"
1991,"hailakandi","AS","hailakandi"
1991,"karbi anglong","AS","mikirhills,unitedmikirnorthcachar,unitedmikirnorthcacharhills,unitedmikirandnorthcacharhill,karbianglong"
1991,"north cachar hills","AS","northcacharhills,unitedmikirnorthcachar,unitedmikirnorthcacharhills,unitedmikirandnorthcacharhill"
1991,"patna","BR","patna"
1991,"nalanda","BR","nalanda,bihar"
1991,"gaya","BR","gaya"
1991,"jehanabad","BR","jehanabad"
1991,"nawada","BR","nawada"
1991,"aurangabad","BR","aurangabad"
1991,"bhojpur","BR","bhojpur,arrah"
1991,"rohtas","BR","rohtas,sasaram"
1991,"saran","BR","saran,chapra"
1991,"siwan","BR","siwan"
1991,"gopalganj","BR","gopalganj"
1991,"purba champaran","BR","purbachamparan,purbichamparan,motihari"
1991,"pashchim champaran","BR","pashchimchamparan,bettiah,betiah,betia"
1991,"muzaffarpur","BR","muzaffarpur"
1991,"sitamarhi","BR","sitamarhi"
1991,"vaishali","BR","vaishali,hajipur,hazipur"
1991,"darbhanga","BR","darbhanga"
1991,"samastipur","BR","samastipur"
1991,"madhubani","BR","madhubani"
1991,"munger","BR","monghyar,monghyr,munger"
1991,"khagaria","BR","khagaria"
1991,"begusarai","BR","begusarai"
1991,"bhagalpur","BR","bhagalpur"
1991,"saharsa","BR","saharsa"
1991,"madhepura","BR","madhepura"
1991,"purnia","BR","purnia,purnea"
1991,"araria","BR","araria"
1991,"kishanganj","BR","kishanganj"
1991,"katihar","BR","katihar"
1991,"santalparganas","BR","santhalparganas,santalparganas"
1991,"dumka","BR","dumka"
1991,"godda","BR","godda"
1991,"sahibganj","BR","sahibganj"
1991,"deoghar","BR","deoghar"
1991,"palamu","BR","palamau,palamu,daltonganj"
1991,"hazaribag","BR","hazaribag,hazaribagh"
1991,"giridih","BR","giridih"
1991,"ranchi","BR","ranchi"
1991,"lohardaga","BR","lohardarga,lohardaga"
1991,"gumla","BR","gumla"
1991,"dhanbad","BR","dhanbad"
1991,"pashchimi singhbhum","BR","pashchimisinghbhum,chaibasa,jamshedpur"
1991,"purbi singhbhum","BR","purbisinghbhum"
1991,"chandigarh","CH","chandigarh"
1991,"dadranagarhaveli","DN","dadranagarhaveli"
1991,"delhi","DL","delhi,tishazaridelhi"
1991,"daman","DD","daman"
1991,"diu","DD","diu"
1991,"north goa","GA","northgoa"
1991,"south goa","GA","southgoa"
1991,"ahmedabad","GJ","ahmedabad,ahmadabad"
1991,"gandhinagar","GJ","gandhinagar"
1991,"amreli","GJ","amreli"
1991,"banaskantha","GJ","banaskantha,palanpur"
1991,"vadodara","GJ","baroda,vadodarabaroda,vadodara"
1991,"bhavnagar","GJ","bhavnagar"
1991,"bharuch","GJ","broach,bharuchbroach,bharuch"
1991,"thedangs","GJ","thedangs,thedangsdangs,ahwa,dangs"
1991,"jamnagar","GJ","jamnagar"
1991,"junagarh","GJ","junagadh,junagarh"
1991,"kheda","GJ","kaira,khedakaira,nadiad"
1991,"kachchh","GJ","kutch,kach,kachh,kachchh,bhuj"
1991,"mehsana","GJ","mehsana,mahesana"
1991,"panchmahals","GJ","panchmahals,godhra"
1991,"rajkot","GJ","rajkot"
1991,"sabarkantha","GJ","sabarkantha,himatnagar"
1991,"surat","GJ","surat"
1991,"valsad","GJ","valsad,valsadbulsar,valsad(bulsar)"
1991,"surendranagar","GJ","surendranagar"
1991,"ambala","HR","ambala"
1991,"yamunanagar","HR","yamunanagar"
1991,"gurgaon","HR","gurgaon"
1991,"faridabad","HR","faridabad"
1991,"hisar","HR","hissar,hisar"
1991,"bhiwani","HR","bhiwani"
1991,"sirsa","HR","sirsa"
1991,"karnal","HR","karnal"
1991,"panipat","HR","panipat"
1991,"kurukshetra","HR","kurukshetra"
1991,"kaithal","HR","kaithal"
1991,"mahendragarh","HR","mahendragarh,narnaul"
1991,"rewari","HR","rewari"
1991,"rohtak","HR","rohtak"
1991,"sonipat","HR","sonipat"
1991,"jind","HR","jind"
1991,"chamba","HP","champa,chamba"
1991,"kangra","HP","kangara,kangra,kangraatdharamsala"
1991,"hamirpur","HP","hamirpur"
1991,"una","HP","una"
1991,"bilaspur","HP","bilaspur"
1991,"mandi","HP","mandi"
1991,"kulu","HP","kullu,kulu"
1991,"lahul and spiti","HP","lahaulspiti,lahulspiti,lahul&spiti,lahaul&spiti"
1991,"shimla","HP","shimla"
1991,"solan","HP","solan"
1991,"sirmaur","HP","sirmur,sirmaur,nahan"
1991,"kinnaur","HP","kinnaur"
1991,"anantnag","JK","anantnag"
1991,"baramula","JK","baramulla,baramula"
1991,"doda","JK","doda"
1991,"jammu","JK","jammu"
1991,"kathua","JK","kathua"
1991,"ladakh","JK","ladakh,lehladakh"
1991,"punch","JK","punch,poonch"
1991,"rajauri","JK","rajauri"
1991,"srinagar","JK","srinagar"
1991,"udhampur","JK","udhampur"
1991,"alleppey","KL","alleppey,alappuzha"
1991,"kannur","KL","cannanore,kannur"
1991,"kasaragod","KL","kasaragod"
1991,"wayanad","KL","wayanad,kalpetta"
1991,"ernakulam","KL","ernakulam,kochi"
1991,"kottayam","KL","kottayam"
1991,"idukki","KL","idukki,idukkipainavu,idukkits"
1991,"kozhikode","KL","kozhikode"
1991,"malappuram","KL","malappuram,mallapuram"
1991,"palghat","KL","palghat,palakkad"
1991,"kollam","KL","kollam"
1991,"patthanamthitta","KL","patthanamthitta,pathanamthitta"
1991,"trichur","KL","richur,trichur,thrissur"
1991,"thiruvananthapuram","KL","thiruvananthapuram,trivandrum,thiruvandrum"
1991,"lakshadweep","LD","laccadive,laccadiveminicoyamindiviislands,laccadiveminicoyamindiv,lakshadweep"
1991,"balaghat","MP","balaghat"
1991,"bastar","MP","bastar,jagdalpur"
1991,"betul","MP","betul"
1991,"bhind","MP","bhind"
1991,"bilaspur","MP","bilaspur"
1991,"chhatarpur","MP","chhatarpur,chhatapur"
1991,"chhindwara","MP","chhindwara"
1991,"damoh","MP","damoh"
1991,"datia","MP","datia"
1991,"dewas","MP","dewas"
1991,"dhar","MP","dhar"
1991,"durg","MP","durg"
1991,"raj nandgaon","MP","rajnandgaon"
1991,"east nimar","MP","eastnimar,khandwaeastnimar,khandwa(eastnimar),sidh,khandwa,eastnimarkhandwa"
1991,"guna","MP","guna"
1991,"gwalior","MP","gwalior"
1991,"hoshangabad","MP","hoshangabad"
1991,"indore","MP","indore"
1991,"jabalpur","MP","jabalpur"
1991,"jhabua","MP","jhabua"
1991,"mandla","MP","mandla"
1991,"mandsaur","MP","mandsaur"
1991,"morena","MP","morena"
1991,"narsimhapur","MP","narsimhapur"
1991,"panna","MP","panna"
1991,"raigarh","MP","raigarh"
1991,"raipur","MP","raipur"
1991,"raisen","MP","raisen"
1991,"rajgarh","MP","rajgarh"
1991,"ratlam","MP","ratlam"
1991,"rewa","MP","rewa"
1991,"sagar","MP","sagar"
1991,"satna","MP","satna"
1991,"sehore","MP","sehore"
1991,"bhopal","MP","bhopal"
1991,"seoni","MP","seoni"
1991,"shahdol","MP","shahdol"
1991,"shajapur","MP","shajapur"
1991,"shivpuri","MP","shivpuri"
1991,"sidhi","MP","sidhi,sidh"
1991,"surguja","MP","surguja,ambikapur"
1991,"tikamgarh","MP","tikamgarh"
1991,"ujjain","MP","ujjain"
1991,"vidisha","MP","vidishabhilsa,vidisha"
1991,"west nimar","MP","westnimar,khargonewestnimar,khargone(westnimar),khargone(westnimar),khargone"
1991,"chingleput","TN","chingleput,chengaianna,chengalpattu,kanchipuram,chengalpattumgr"
1991,"coimbatore","TN","coimbatore,erode"
1991,"periyar","TN","periyar"
1991,"kanyakumari","TN","kanyakumari,kanniyakumari,nagercoil"
1991,"madras","TN","madras"
1991,"madurai","TN","madurai,dindigul"
1991,"dindigul anna","TN","dindigulanna,dindigulquidemilleth"
1991,"nilgiri","TN","nilgiri,nilgiris,udhagamandalam"
1991,"northarcot","TN","northarcot,northarcotambedkar,vellore,northarcotambedker"
1991,"tiruvannamalai sambuvarayar","TN","tiruvannamalaisambu,tiruvannamalaisambuvarayar,tiruvannamalai"
1991,"ramanathapuram","TN","ramanathapuram,sivaganga,virudunagar"
1991,"pasumpon muthuramalinga thevar","TN","pasumponthevarthir,pasumponmuthuramalingathevar,pasumponthevarthirumagan"
1991,"salem","TN","salem,salam"
1991,"dharmapuri","TN","dharmapuri"
1991,"southarcot","TN","southarcot,cuddalore,cuddolore"
1991,"thanjavur","TN","thanjavur"
1991,"tiruchirapalli","TN","tiruchirapalli,tiruchchirappalli,tiruchirappalli"
1991,"pudukkottai","TN","pudukkottai"
1991,"tirunelveli kattabomman","TN","tirunelveli,t,tirunelvelikattabo,tirunelvelikattabomman,tuticorin"
1991,"chidambaranar","TN","chidambaranar,chidambaranagar"
1991,"ahmednagar","MH","ahmednagar,ahmadnagar"
1991,"akola","MH","akola"
1991,"amravati","MH","amravati"
1991,"aurangabad","MH","aurangabad"
1991,"jalna","MH","jalna"
1991,"bhandara","MH","bhandara,bandara"
1991,"bid","MH","bhir,bid"
1991,"buldana","MH","buldhana,buldana"
1991,"chandrapur","MH","chandrapur,chanda"
1991,"gadchiroli","MH","gadchiroli"
1991,"dhule","MH","dhulia,dhule"
1991,"greaterbombay","MH","greaterbombay,grbombay"
1991,"jalgaon","MH","jalgaon"
1991,"raigarh","MH","kolaba,raigarh,alibag"
1991,"kolhapur","MH","kolhapur"
1991,"nagpur","MH","nagpur"
1991,"nanded","MH","nanded"
1991,"nasik","MH","nasik,nashik"
1991,"osmanabad","MH","osmanabad"
1991,"latur","MH","latur"
1991,"parbhani","MH","parbhani"
1991,"pune","MH","poona,pune"
1991,"ratnagiri","MH","ratnagiri"
1991,"sindhudurg","MH","sindhudurg,kudal"
1991,"sangli","MH","sangli"
1991,"satara","MH","satara"
1991,"solapur","MH","sholapur,solapur"
1991,"thane","MH","thana,thane"
1991,"wardha","MH","wardha"
1991,"yavatmal","MH","yeotmal,yavatmal"
1991,"imphal","MN","imphal"
1991,"thoubal","MN","thoubal"
1991,"bishnupur","MN","bishnupur"
1991,"chandel","MN","chandel"
1991,"ukhrul","MN","ukhrul"
1991,"senapati","MN","senapati"
1991,"churachandpur","MN","churachandpur,churachanpur"
1991,"tamenglong","MN","tamenglong"
1991,"east garo hills","ML","eastgarohills,eastgorahills"
1991,"west garo hills","ML","westgarohills"
1991,"jaintia hills","ML","jaintiahills"
1991,"east khasi hills","ML","eastkhasihills"
1991,"west khasi hills","ML","westkhasihills"
1991,"aizawl","MZ","aizawl"
1991,"lunglei","MZ","lunglei"
1991,"chhimtuipui","MZ","chhimtuipui"
1991,"bangalore","KA","bangalore"
1991,"bangalore rural","KA","bangalorerural"
1991,"belgaum","KA","belgaon,belgaum"
1991,"bellary","KA","bellary"
1991,"bidar","KA","bidar"
1991,"bijapur","KA","bijapur"
1991,"chikmagalur","KA","chikmagalur"
1991,"chitradurga","KA","chitradurga"
1991,"kodagu","KA","kodagu,coorg,madikeri"
1991,"dharwad","KA","dharwad,dharwar"
1991,"gulbarga","KA","gulbarga"
1991,"hassan","KA","hassan"
1991,"kolar","KA","kolar"
1991,"mandya","KA","mandya"
1991,"mysore","KA","mysore"
1991,"uttar kannada","KA","northkanara,northkannada,uttarkannada,uttarkannad,karwar,uttarakannada"
1991,"raichur","KA","raichur"
1991,"shimoga","KA","shimoga,moga"
1991,"dakshin kannada","KA","southkanara,dakshinkannada,dakshinkannad,mangalore,dakshinakannada"
1991,"tumkur","KA","tumkur"
1991,"kohima","NL","kohima"
1991,"phek","NL","phek"
1991,"mokokchung","NL","mokokchung"
1991,"wokha","NL","wokha"
1991,"zunheboto","NL","zunheboto"
1991,"tuensang","NL","tuensang"
1991,"mon","NL","mon"
1991,"west kameng","AR","westkameng"
1991,"tawang","AR","tawang"
1991,"east kameng","AR","eastkameng"
1991,"lohit","AR","lohit"
1991,"dibang valley","AR","dibangvalley"
1991,"west siang","AR","westsiang"
1991,"east siang","AR","eastsiang"
1991,"upper subansiri","AR","uppersubansiri"
1991,"lower subansiri","AR","lowersubansiri"
1991,"tirap","AR","tirap"
1991,"changlang","AR","changlang"
1991,"baleshwar","OR","balasore,baleshwar"
1991,"phulabani","OR","baudhkhondmals,phulabani,phulbani"
1991,"bolangir","OR","bolangir,balangir"
1991,"cuttack","OR","cuttack"
1991,"dhenkanal","OR","dhenkanal"
1991,"ganjam","OR","ganjam,chhatrapur"
1991,"kalahandi","OR","kalahandi,bhawanipatna"
1991,"keonjhar","OR","keonjhar,kendujhar"
1991,"koraput","OR","koraput"
1991,"mayurbhanj","OR","mayurbhanj,baripada"
1991,"puri","OR","puri,purl"
1991,"sambalpur","OR","sambalpur"
1991,"sundargarh","OR","sundargarh"
1991,"karaikal","PY","karaikal"
1991,"mahe","PY","mahe"
1991,"pondicherry","PY","pondicherry,puducherry"
1991,"yanam","PY","yanam"
1991,"amritsar","PB","amritsar"
1991,"bathinda","PB","bathinda,bhatinda"
1991,"firozpur","PB","ferozepur,firozpur,firojpur"
1991,"faridkot","PB","faridkot"
1991,"gurdaspur","PB","gurdaspur"
1991,"hoshiarpur","PB","hoshiarpur"
1991,"jalandhar","PB","jullundur,jalandhar"
1991,"kapurthala","PB","kapurthala,kapurhala"
1991,"ludhiana","PB","ludhiana"
1991,"patiala","PB","patiala"
1991,"rupnagar","PB","rupnagar,ropar"
1991,"sangrur","PB","sangrur"
1991,"ajmer","RJ","ajmer"
1991,"alwar","RJ","alwar"
1991,"banswara","RJ","banswara"
1991,"barmer","RJ","barmer"
1991,"bharatpur","RJ","bharatpur"
1991,"dhaulpur","RJ","dhaulpur,dholpur"
1991,"bhilwara","RJ","bhilwara,bhilwar"
1991,"bikaner","RJ","bikaner"
1991,"bundi","RJ","bundi"
1991,"chitorgarh","RJ","chittaurgarh,chitorgarh"
1991,"churu","RJ","churu"
1991,"dungarpur","RJ","dungarpur"
1991,"ganganagar","RJ","ganganagar"
1991,"jaipur","RJ","jaipur"
1991,"jaisalmer","RJ","jaisalmer"
1991,"jalor","RJ","jalor"
1991,"jhalawar","RJ","jhalawar"
1991,"jhunjhunu","RJ","jhunjhunun,jhunjhunu"
1991,"jodhpur","RJ","jodhpur"
1991,"kota","RJ","kota"
1991,"nagaur","RJ","nagaur"
1991,"pali","RJ","pali,pall"
1991,"sawaimadhopur","RJ","sawaimadhopur"
1991,"sikar","RJ","sikar"
1991,"sirohi","RJ","sirohi"
1991,"tonk","RJ","tonk"
1991,"udaipur","RJ","udaipur"
1991,"north district","SK","north district,northdistrict,northsikkim,north"
1991,"south district","SK","south district,southdistrict,southsikkim,south"
1991,"east district","SK","east district,eastdistrict,eastsikkim,east"
1991,"west district","SK","west district,westdistrict,westsikkim,west"
1991,"north tripura","TR","northtripura"
1991,"south tripura","TR","southtripura"
1991,"west tripura","TR","westtripura"
1991,"agra","UP","agra"
1991,"aligarh","UP","aligarh"
1991,"allahabad","UP","allahabad"
1991,"almora","UP","almora"
1991,"azamgarh","UP","azamgarh,maunathbhanjan"
1991,"mau","UP","mau"
1991,"bahraich","UP","bahraich"
1991,"ballia","UP","ballia"
1991,"banda","UP","banda"
1991,"barabanki","UP","barabanki"
1991,"bareilly","UP","bareilly"
1991,"basti","UP","basti"
1991,"sidhharthnagar","UP","sidhharthnagar"
1991,"bijnor","UP","bijnor"
1991,"moradabad","UP","moradabad"
1991,"budaun","UP","budaun,buaun"
1991,"bulandshahr","UP","bulandshahr,bulandshahar"
1991,"chamoli","UP","chamoli,chamoligopeshwar"
1991,"dehradun","UP","dehradun"
1991,"deoria","UP","deoria"
1991,"etah","UP","etah"
1991,"etawah","UP","etawah"
1991,"faizabad","UP","faizabad"
1991,"farrukhabad","UP","farrukhabad,farfukhabad,fatehgarh"
1991,"fatehpur","UP","fatehpur"
1991,"garhwal","UP","garhwal,pauri"
1991,"ghazipur","UP","ghazipur"
1991,"gonda","UP","gonda"
1991,"gorakhpur","UP","gorakhpur"
1991,"maharajganj","UP","maharajganj,mahrajganj"
1991,"hamirpur","UP","hamirpur"
1991,"hardoi","UP","hardoi"
1991,"jalaun","UP","jalaun,orai"
1991,"jaunpur","UP","jaunpur"
1991,"jhansi","UP","jhansi"
1991,"lalitpur","UP","lalitpur"
1991,"kanpur nagar","UP","kanpurnagar"
1991,"kanpur dehat","UP","kanpurdehat"
1991,"kheri","UP","kheri,kherl,lakhimpur"
1991,"lucknow","UP","lucknow"
1991,"mainpuri","UP","mainpuri"
1991,"firozabad","UP","firozabad"
1991,"mathura","UP","mathura"
1991,"meerut","UP","meerut"
1991,"ghaziabad","UP","ghaziabad"
1991,"mirzapur","UP","mirzapur"
1991,"sonbhadra","UP","sonbhadra"
1991,"moradabad","UP","moradabad"
1991,"muzaffarnagar","UP","muzaffarnagar"
1991,"nainital","UP","nainital"
1991,"pilibhit","UP","pilibhit"
1991,"pithoragarh","UP","pithoragarh"
1991,"pratapgarh","UP","pratapgarh"
1991,"raebareli","UP","raebareli"
1991,"rampur","UP","rampur"
1991,"saharanpur","UP","saharanpur"
1991,"hardwar","UP","hardwar"
1991,"shahjahanpur","UP","shahjahanpur"
1991,"sitapur","UP","sitapur"
1991,"sultanpur","UP","sultanpur"
1991,"tehrigarhwal","UP","tehrigarhwal,newtehri"
1991,"unnao","UP","unnao"
1991,"uttarkashi","UP","uttarkashi"
1991,"varanasi","UP","varanasi"
1991,"bankura","WB","bankura"
1991,"birbhum","WB","birbhum,suri"
1991,"barddhaman","WB","burdwan,barddhaman"
1991,"calcutta","WB","calcutta"
1991,"koch bihar","WB","coochbehar,cooch,kochbihar"
1991,"darjiling","WB","darjeeling,darjiling"
1991,"hugli","WB","hooghly,googhly,hugli,chinsurah"
1991,"haora","WB","howrah,haora"
1991,"jalpaiguri","WB","jalpaiguri"
1991,"maldah","WB","malda,maldah,englishbazar"
1991,"medinipur","WB","midnapore,medinipur"
1991,"murshidabad","WB","murshidabad,baharampur,berhampur"
1991,"nadia","WB","nadia,krishnanagar"
1991,"puruliya","WB","purulia,puruliya"
1991,"north twenty four parganas","WB","north,north24parganas,barasat,northparganas,northtwentyfourparganas"
1991,"south twenty four parganas","WB","south,south24parganas,alipore,southparganas,southtwentyfourparganas"
1991,"westdinajpur","WB","westdinajpur,balurghat"
2001,"kupwara","JK","kupwara"
2001,"badgam","JK","badgam"
2001,"leh(ladakh)","JK","leh(ladakh),lehladakh"
2001,"kargil","JK","kargil"
2001,"punch","JK","punch"
2001,"rajouri","JK","rajouri"
2001,"kathua","JK","kathua"
2001,"baramula","JK","baramula"
2001,"srinagar","JK","srinagar"
2001,"pulwama","JK","pulwama"
2001,"anantnag","JK","anantnag"
2001,"doda","JK","doda"
2001,"udhampur","JK","udhampur"
2001,"jammu","JK","jammu"
2001,"chamba","HP","chamba"
2001,"kangra","HP","kangra,kangraatdharmsala"
2001,"lahul&spiti","HP","lahul&spiti,lahulspiti"
2001,"kullu","HP","kullu"
2001,"mandi","HP","mandi"
2001,"hamirpur(himachal)","HP","hamirpur(himachal),hamirpurhimachal"
2001,"una","HP","una"
2001,"bilaspur(himachal)","HP","bilaspur(himachal),bilaspurhimachal"
2001,"solan","HP","solan"
2001,"sirmaur","HP","sirmaur,nahan"
2001,"shimla","HP","shimla,simla"
2001,"kinnaur","HP","kinnaur"
2001,"gurdaspur","PB","gurdaspur"
2001,"amritsar","PB","amritsar"
2001,"kapurthala","PB","kapurthala"
2001,"jalandhar","PB","jalandhar"
2001,"hoshiarpur","PB","hoshiarpur"
2001,"shahidbhagatsinghnagar","PB","shahidbhagatsinghnagar"
2001,"rupnagar","PB","rupnagar"
2001,"fatehgarhsahib","PB","fatehgarhsahib,fatehgarh"
2001,"ludhiana","PB","ludhiana"
2001,"moga","PB","moga"
2001,"firozpur","PB","firozpur"
2001,"muktsar","PB","muktsar"
2001,"faridkot","PB","faridkot"
2001,"bathinda","PB","bathinda"
2001,"mansa","PB","mansa"
2001,"patiala","PB","patiala"
2001,"sangrur","PB","sangrur"
2001,"chandigarh","CH","chandigarh"
2001,"uttarkashi","UT","uttarkashi"
2001,"chamoli","UT","chamoli,gopeshwar"
2001,"rudraprayag","UT","rudraprayag"
2001,"tehrigarhwal","UT","tehrigarhwal"
2001,"dehradun","UT","dehradun"
2001,"garhwal","UT","garhwal"
2001,"pithoragarh","UT","pithoragarh"
2001,"bageshwar","UT","bageshwar"
2001,"almora","UT","almora"
2001,"champawat","UT","champawat"
2001,"nainital","UT","nainital"
2001,"udhamsinghnagar","UT","udhamsinghnagar"
2001,"hardwar","UT","hardwar"
2001,"panchkula","HR","panchkula"
2001,"ambala","HR","ambala"
2001,"yamunanagar","HR","yamunanagar"
2001,"kurukshetra","HR","kurukshetra,kurukshetraatthanesar"
2001,"kaithal","HR","kaithal"
2001,"karnal","HR","karnal"
2001,"panipat","HR","panipat"
2001,"sonipat","HR","sonipat"
2001,"jind","HR","jind"
2001,"fatehabad","HR","fatehabad"
2001,"sirsa","HR","sirsa"
2001,"hisar","HR","hisar"
2001,"bhiwani","HR","bhiwani"
2001,"rohtak","HR","rohtak"
2001,"jhajjar","HR","jhajjar"
2001,"mahendragarh","HR","mahendragarh"
2001,"rewari","HR","rewari"
2001,"gurgaon","HR","gurgaon"
2001,"faridabad","HR","faridabad"
2001,"northwestdelhi","DL","northwestdelhi,kanjhawala"
2001,"northdelhi","DL","northdelhi,kripanarainmarg"
2001,"northeastdelhi","DL","northeastdelhi,nandnagri"
2001,"eastdelhi","DL","eastdelhi,geetacolony"
2001,"newdelhi","DL","newdelhi,jamnagarhouse"
2001,"centraldelhi","DL","centraldelhi,daryaganj"
2001,"westdelhi","DL","westdelhi,rampura"
2001,"southwestdelhi","DL","southwestdelhi,kapashera"
2001,"southdelhi","DL","southdelhi,saket"
2001,"ganganagar","RJ","ganganagar"
2001,"hanumangarh","RJ","hanumangarh"
2001,"bikaner","RJ","bikaner"
2001,"churu","RJ","churu"
2001,"jhunjhunun","RJ","jhunjhunun"
2001,"alwar","RJ","alwar"
2001,"bharatpur","RJ","bharatpur"
2001,"dhaulpur","RJ","dhaulpur"
2001,"karauli","RJ","karauli"
2001,"sawaimadhopur","RJ","sawaimadhopur"
2001,"dausa","RJ","dausa"
2001,"jaipur","RJ","jaipur"
2001,"sikar","RJ","sikar"
2001,"nagaur","RJ","nagaur,magaur"
2001,"jodhpur","RJ","jodhpur"
2001,"jaisalmer","RJ","jaisalmer"
2001,"barmer","RJ","barmer"
2001,"jalor","RJ","jalor"
2001,"sirohi","RJ","sirohi"
2001,"pali","RJ","pali"
2001,"ajmer","RJ","ajmer"
2001,"tonk","RJ","tonk"
2001,"bundi","RJ","bundi"
2001,"bhilwara","RJ","bhilwara,bhilwar"
2001,"rajsamand","RJ","rajsamand"
2001,"udaipur","RJ","udaipur"
2001,"dungarpur","RJ","dungarpur"
2001,"banswara","RJ","banswara"
2001,"chittaurgarh","RJ","chittaurgarh,chitorgarh"
2001,"kota","RJ","kota"
2001,"baran","RJ","baran"
2001,"jhalawar","RJ","jhalawar"
2001,"saharanpur","UP","saharanpur"
2001,"muzaffarnagar","UP","muzaffarnagar,muzafarnagar"
2001,"bijnor","UP","bijnor"
2001,"moradabad","UP","moradabad,amroha"
2001,"rampur","UP","rampur"
2001,"jyotibaphulenagar","UP","jyotibaphulenagar"
2001,"meerut","UP","meerut"
2001,"baghpat","UP","baghpat"
2001,"ghaziabad","UP","ghaziabad"
2001,"gautambuddhanagar","UP","gautambuddhanagar,noida"
2001,"bulandshahr","UP","bulandshahr"
2001,"aligarh","UP","aligarh"
2001,"mahamayanagar","UP","mahamayanagar"
2001,"mathura","UP","mathura"
2001,"agra","UP","agra"
2001,"firozabad","UP","firozabad"
2001,"mainpuri","UP","mainpuri"
2001,"budaun","UP","budaun"
2001,"bareilly","UP","bareilly"
2001,"pilibhit","UP","pilibhit"
2001,"shahjahanpur","UP","shahjahanpur"
2001,"kheri","UP","kheri"
